Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	tree_length
0	-3447.865	-3707.014	259.1492	1.229623	0.07759119	3.244884
6	-3433.527	-3691.91	258.3831	1.047586	0.02999158	3.929774
12	-3434.153	-3693.329	259.176	1.075695	0.01466015	3.46897
18	-3435.665	-3692.458	256.793	0.9124701	0.002383703	4.629636
24	-3429.534	-3686.766	257.2315	0.9215252	0.03915303	4.629636
30	-3435.16	-3693.29	258.1298	0.9705382	0.006911052	4.068019
36	-3438.668	-3696.023	257.3553	1.046769	0.01251843	4.520173
42	-3424.672	-3681.704	257.0322	0.8423993	0.01403693	4.820726
48	-3439.989	-3698.542	258.5521	1.210431	0.04007583	3.712242
54	-3435.925	-3695.939	260.014	1.234445	0.006190787	2.791522
60	-3443.736	-3700.247	256.5106	1.133137	0.0004411426	3.976589
66	-3444.452	-3703.561	259.1087	1.138761	0.02416487	3.469468
72	-3443.571	-3702.676	259.1048	1.089696	0.0371694	3.469468
78	-3440.025	-3698.312	258.287	1.14162	0.009725547	3.919624
84	-3442.886	-3701.338	258.452	1.107301	0.09044625	3.689754
90	-3433.942	-3693.728	259.7861	1.107301	0.006809869	3.02087
96	-3436.644	-3695.496	258.852	1.021223	0.02824129	3.678974
102	-3446.436	-3705.554	259.1181	1.063614	0.0417458	3.463954
108	-3438.383	-3696.379	257.9959	0.9921526	0.005434915	4.094539
114	-3432.504	-3689.68	257.1761	0.9185669	0.01984971	4.702278
120	-3440.073	-3698.116	258.0438	1.01511	0.006350225	4.079409
126	-3436.892	-3693.925	257.0328	0.9744064	0.05024153	4.680433
132	-3446.092	-3703.935	257.8434	0.8507397	0.03107778	4.346107
138	-3443.767	-3700.755	256.9874	0.8544693	0.0142077	4.839433
144	-3446.071	-3704.238	258.1663	0.9774249	0.0142077	4.106398
150	-3433.823	-3691.62	257.7975	1.003068	0.0706383	4.176575
156	-3439.894	-3696.937	257.0428	0.9416053	0.05962556	4.66698
162	-3433.555	-3690.755	257.2	0.9416053	0.02392048	4.671476
168	-3435.328	-3693.117	257.789	0.9416053	0.0235973	4.34068
174	-3443.325	-3701.58	258.2553	1.017182	0.009343266	4.005219
180	-3450.306	-3708.101	257.7951	0.8777009	0.01112998	4.360386
186	-3438.717	-3696.375	257.6582	0.9653454	0.008220107	4.360386
192	-3445.577	-3704.005	258.428	0.9718072	0.01336452	3.957753
198	-3444.467	-3702.212	257.7455	0.9974769	0.002986748	4.105079
204	-3440.136	-3698.514	258.3782	1.043717	0.01171558	3.937876
210	-3435.828	-3694.896	259.0682	1.087007	0.0099873	3.502069
216	-3430.492	-3690.157	259.6648	1.200037	0.01440643	3.106783
222	-3424.998	-3684.859	259.8606	1.237157	0.0271695	2.959985
228	-3419.49	-3678.397	258.9068	1.03398	0.008781847	3.614291
234	-3434.309	-3693.016	258.7077	1.0552	0.02518479	3.748972
240	-3433.589	-3691.69	258.1009	1.041095	0.03294154	4.087428
246	-3439.218	-3697.513	258.2948	1.079804	0.03935127	3.93741
252	-3427.811	-3686.813	259.0026	1.106337	0.01451431	3.551904
258	-3437.69	-3698.006	260.3153	1.246067	0.01096139	2.669874
264	-3429.872	-3690.086	260.214	1.334404	0.07898696	2.532975
270	-3443.586	-3704.053	260.4677	1.335909	0.02490704	2.532975
276	-3443.667	-3703.749	260.0818	1.353681	0.1052117	2.531658
282	-3446.143	-3706.383	260.24	1.292645	0.06578357	2.581723
288	-3449.003	-3709.167	260.1636	1.292645	0.04452035	2.694097
294	-3442.537	-3701.94	259.4026	1.201556	0.03998004	3.22063
300	-3435.484	-3694.895	259.4115	1.262909	0.05372109	3.138273
306	-3435.651	-3695.358	259.7069	1.223941	0.0116038	3.056149
312	-3439.286	-3697.954	258.6677	1.059816	0.007053123	3.710963
318	-3438.306	-3696.673	258.3677	1.111413	0.007053123	3.854107
324	-3431.777	-3690.169	258.3916	1.12461	0.01233148	3.886949
330	-3432.43	-3690.918	258.4882	0.9566945	0.01233148	3.927808
336	-3436.614	-3694.071	257.4566	0.92578	0.0304717	4.523241
342	-3441.866	-3698.429	256.5627	0.8811912	0.006066823	4.980528
348	-3436.792	-3694.877	258.0845	0.9929473	0.01540599	4.146553
354	-3440.717	-3700.023	259.3058	0.9341376	0.02934428	3.463264
360	-3430.978	-3690.211	259.2334	1.074122	0.0223352	3.437067
366	-3438.37	-3695.651	257.2809	0.9426267	0.0223352	4.627837
372	-3434.349	-3692.681	258.3312	1.023183	0.03079151	3.971537
378	-3440.126	-3698.726	258.5993	0.9908091	0.005871903	3.762601
384	-3441.542	-3700.697	259.1553	1.026694	0.009705261	3.483872
390	-3444.368	-3703.098	258.7296	0.9636401	0.03895051	3.755373
396	-3442.691	-3700.427	257.736	1.009585	0.03895051	4.296516
402	-3449.64	-3707.234	257.594	0.8394541	0.02415673	4.507338
408	-3451.311	-3709.882	258.5709	1.006108	0.02415673	3.857725
414	-3450.649	-3708.104	257.455	0.9575631	0.004219794	4.372731
420	-3442.957	-3699.586	256.6283	0.9575631	0.009261065	4.954091
426	-3438.9	-3696.367	257.4669	0.9735059	0.03343207	4.483351
432	-3439.772	-3697.374	257.6016	0.9447142	0.002812625	4.201129
438	-3445.993	-3704.275	258.2827	1.018918	0.006721019	3.949117
444	-3437.43	-3695.02	257.5904	1.018918	0.001872293	4.04499
450	-3442.378	-3700.34	257.9622	0.9695957	0.0036277	4.04499
456	-3453.874	-3712.018	258.1446	0.8682396	0.006534079	4.109867
462	-3439.548	-3697.556	258.0077	1.081504	0.005373546	4.034883
468	-3436.981	-3695.485	258.5039	1.108963	0.008683158	3.802593
474	-3441.02	-3699.399	258.3793	1.063279	0.0151187	3.937741
480	-3434.043	-3692.749	258.7065	1.151992	0.02724843	3.689681
486	-3440.694	-3700.165	259.4711	1.118063	0.0376857	3.236037
